ReefName,ReefLabel,SurveyDate,Bottomtime,Cohort1,Cohort2,Cohort3,Cohort4
Judith Wright Reef (18-101),18-101,2025-08-05T00:00:00Z,200,1,2,2,0
Judith Wright Reef (18-101),18-101,2025-08-05T00:00:00Z,180,1,7,7,4
Judith Wright Reef (18-101),18-101,2025-08-05T00:00:00Z,228,6,19,11,1
Batt Reef (16-029),16-029,2025-08-05T00:00:00Z,380,5,12,6,1
Batt Reef (16-029),16-029,2025-08-05T00:00:00Z,380,7,26,8,4
Batt Reef (16-029),16-029,2025-08-05T00:00:00Z,380,0,0,0,0
Briggs Reef (16-074),16-074,2025-08-04T00:00:00Z,380,0,11,18,8
Briggs Reef (16-074),16-074,2025-08-04T00:00:00Z,400,0,8,8,0
Briggs Reef (16-074),16-074,2025-08-04T00:00:00Z,380,0,15,18,4
Briggs Reef (16-074),16-074,2025-08-04T00:00:00Z,400,4,29,27,4
Fitzroy Reef (23-077),23-077,2025-08-04T00:00:00Z,423,0,2,0,0
Fitzroy Reef (23-077),23-077,2025-08-04T00:00:00Z,315,0,3,1,1
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,200,2,6,10,6
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,240,3,9,9,3
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,164,3,12,12,16
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,240,1,6,10,9
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,240,3,8,12,7
Banfield Reef (North) (18-105a),18-105a,2025-08-04T00:00:00Z,240,1,6,10,9
Briggs Reef (16-074),16-074,2025-08-03T00:00:00Z,416,13,18,8,1
Fitzroy Reef (23-077),23-077,2025-08-03T00:00:00Z,240,0,1,0,0
Fitzroy Reef (23-077),23-077,2025-08-03T00:00:00Z,240,0,0,0,0
Fitzroy Reef (23-077),23-077,2025-08-03T00:00:00Z,440,0,0,5,9
Fitzroy Reef (23-077),23-077,2025-08-03T00:00:00Z,270,0,0,1,0
Fitzroy Reef (23-077),23-077,2025-08-03T00:00:00Z,455,0,0,0,16
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,208,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,200,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,180,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,228,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,240,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-03T00:00:00Z,220,0,0,0,0
Mackay Reef (16-015),16-015,2025-08-03T00:00:00Z,380,7,11,10,9
Mackay Reef (16-015),16-015,2025-08-03T00:00:00Z,330,3,5,6,7
Mackay Reef (16-015),16-015,2025-08-03T00:00:00Z,330,2,0,0,1
Mackay Reef (16-015),16-015,2025-08-03T00:00:00Z,330,1,1,6,3
Lamont Reef (23-076),23-076,2025-08-02T00:00:00Z,240,0,0,1,6
Lamont Reef (23-076),23-076,2025-08-02T00:00:00Z,180,0,0,2,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-02T00:00:00Z,220,0,1,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-02T00:00:00Z,240,0,1,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-02T00:00:00Z,200,0,0,1,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-02T00:00:00Z,220,0,0,0,0
Llewellyn Reef (23-078),23-078,2025-08-01T00:00:00Z,510,0,3,7,11
Llewellyn Reef (23-078),23-078,2025-08-01T00:00:00Z,480,0,0,3,5
Llewellyn Reef (23-078),23-078,2025-08-01T00:00:00Z,376,0,4,2,4
Llewellyn Reef (23-078),23-078,2025-08-01T00:00:00Z,438,0,1,1,18
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-01T00:00:00Z,240,0,0,1,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-01T00:00:00Z,208,1,2,1,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-01T00:00:00Z,240,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-08-01T00:00:00Z,200,0,0,0,0
(Little) Broadhurst Reef (18-106),18-106,2025-07-31T00:00:00Z,400,2,2,7,5
(Little) Broadhurst Reef (18-106),18-106,2025-07-31T00:00:00Z,400,0,1,1,3
(Little) Broadhurst Reef (18-106),18-106,2025-07-31T00:00:00Z,320,0,1,10,3
(Little) Broadhurst Reef (18-106),18-106,2025-07-31T00:00:00Z,400,0,2,0,0
Llewellyn Reef (23-078),23-078,2025-07-31T00:00:00Z,415,0,3,9,5
Llewellyn Reef (23-078),23-078,2025-07-31T00:00:00Z,376,0,1,11,9
Llewellyn Reef (23-078),23-078,2025-07-31T00:00:00Z,410,2,7,8,2
Llewellyn Reef (23-078),23-078,2025-07-31T00:00:00Z,450,0,0,1,12
Forrester Reef (15-009),15-009,2025-07-31T00:00:00Z,350,7,12,7,3
Forrester Reef (15-009),15-009,2025-07-31T00:00:00Z,350,10,13,9,1
Forrester Reef (15-009),15-009,2025-07-31T00:00:00Z,350,7,7,12,4
Forrester Reef (15-009),15-009,2025-07-31T00:00:00Z,350,11,20,8,5
Sykes Reef (23-054),23-054,2025-07-30T00:00:00Z,510,0,0,0,11
Sykes Reef (23-054),23-054,2025-07-30T00:00:00Z,210,0,0,0,3
Sykes Reef (23-054),23-054,2025-07-30T00:00:00Z,260,0,0,0,4
Lizard Island Reef (Lagoon) (14-116d),14-116d,2025-07-30T00:00:00Z,285,2,5,2,3
Lizard Island Reef (Lagoon) (14-116d),14-116d,2025-07-30T00:00:00Z,285,1,6,8,21
Lizard Island Reef (Lagoon) (14-116d),14-116d,2025-07-30T00:00:00Z,285,0,2,8,27
Lizard Island Reef (Lagoon) (14-116d),14-116d,2025-07-30T00:00:00Z,285,1,2,4,10
(Little) Broadhurst Reef (18-106),18-106,2025-07-29T00:00:00Z,380,0,2,2,1
(Little) Broadhurst Reef (18-106),18-106,2025-07-29T00:00:00Z,380,0,3,2,1
(Little) Broadhurst Reef (18-106),18-106,2025-07-29T00:00:00Z,380,0,2,1,3
(Little) Broadhurst Reef (18-106),18-106,2025-07-29T00:00:00Z,380,0,0,2,0
One Tree Island Reef (23-055a),23-055a,2025-07-29T00:00:00Z,230,0,0,0,0
One Tree Island Reef (23-055a),23-055a,2025-07-29T00:00:00Z,515,0,3,11,23
One Tree Island Reef (23-055a),23-055a,2025-07-29T00:00:00Z,315,0,0,0,2
One Tree Island Reef (23-055a),23-055a,2025-07-29T00:00:00Z,23,0,0,0,2
Lizard Island Reef (North West) (14-116a),14-116a,2025-07-29T00:00:00Z,335,1,7,3,16
Lizard Island Reef (North West) (14-116a),14-116a,2025-07-29T00:00:00Z,335,0,0,0,2
Lizard Island Reef (North West) (14-116a),14-116a,2025-07-29T00:00:00Z,330,1,1,1,5
Lizard Island Reef (North West) (14-116a),14-116a,2025-07-29T00:00:00Z,330,0,2,0,6
(Little) Broadhurst Reef (18-106),18-106,2025-07-28T00:00:00Z,380,1,10,6,4
(Little) Broadhurst Reef (18-106),18-106,2025-07-28T00:00:00Z,380,1,26,12,7
(Little) Broadhurst Reef (18-106),18-106,2025-07-28T00:00:00Z,380,1,3,12,5
(Little) Broadhurst Reef (18-106),18-106,2025-07-28T00:00:00Z,380,0,7,21,18
One Tree Island Reef (23-055a),23-055a,2025-07-28T00:00:00Z,225,0,0,2,11
One Tree Island Reef (23-055a),23-055a,2025-07-28T00:00:00Z,250,0,0,4,15
One Tree Island Reef (23-055a),23-055a,2025-07-28T00:00:00Z,480,0,0,2,10
One Tree Island Reef (23-055a),23-055a,2025-07-28T00:00:00Z,600,0,0,10,32
Lizard Island Reef (North West) (14-116a),14-116a,2025-07-28T00:00:00Z,30,0,0,0,0
Lizard Island Reef (North East) (14-116b),14-116b,2025-07-28T00:00:00Z,23,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-27T00:00:00Z,400,1,13,13,5
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-27T00:00:00Z,400,1,34,28,5
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-27T00:00:00Z,350,0,7,12,2
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-27T00:00:00Z,350,0,2,3,2
Heron Reef (23-052a),23-052a,2025-07-27T00:00:00Z,180,0,0,1,1
Heron Reef (23-052a),23-052a,2025-07-27T00:00:00Z,367,1,3,0,2
Heron Reef (23-052a),23-052a,2025-07-27T00:00:00Z,523,0,5,4,4
Heron Reef (23-052a),23-052a,2025-07-27T00:00:00Z,576,2,5,3,6
One Tree Island Reef (23-055a),23-055a,2025-07-27T00:00:00Z,415,0,1,2,3
One Tree Island Reef (23-055a),23-055a,2025-07-27T00:00:00Z,610,0,4,6,28
Heron Reef (23-052a),23-052a,2025-07-27T00:00:00Z,63,0,0,0,0
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,135,2,4,13,15
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,180,0,3,5,6
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,200,10,4,13,7
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,200,1,0,0,3
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,200,17,9,7,6
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,200,9,4,5,3
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,135,2,5,1,4
Mackay Reefs (15-024),15-024,2025-07-27T00:00:00Z,135,1,2,2,4
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-26T00:00:00Z,400,0,11,2,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-26T00:00:00Z,250,0,11,11,2
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-26T00:00:00Z,250,0,3,13,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-26T00:00:00Z,400,1,4,3,1
Heron Reef (23-052a),23-052a,2025-07-26T00:00:00Z,494,1,1,1,3
U/N Reef (21-465),21-465,2025-07-26T00:00:00Z,136,0,0,0,0
U/N Reef (21-465),21-465,2025-07-26T00:00:00Z,456,0,0,0,2
U/N Reef (21-465),21-465,2025-07-26T00:00:00Z,200,0,0,0,0
U/N Reef (21-465),21-465,2025-07-26T00:00:00Z,200,0,0,0,0
U/N Reef (21-465),21-465,2025-07-26T00:00:00Z,212,0,0,2,0
Irene Reef (15-084),15-084,2025-07-26T00:00:00Z,335,8,7,6,6
Irene Reef (15-084),15-084,2025-07-26T00:00:00Z,290,26,9,14,7
Irene Reef (15-084),15-084,2025-07-26T00:00:00Z,380,16,10,8,2
Irene Reef (15-084),15-084,2025-07-26T00:00:00Z,380,16,28,18,8
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-25T00:00:00Z,400,0,9,9,2
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-25T00:00:00Z,400,1,6,4,4
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,172,0,0,2,16
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,345,0,1,3,5
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,180,0,0,1,18
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,192,0,0,4,21
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,60,0,0,0,4
Llewellyn Reef (23-078),23-078,2025-07-25T00:00:00Z,428,2,0,5,38
U/N Reef (21-454),21-454,2025-07-25T00:00:00Z,419,0,0,0,0
U/N Reef (21-454),21-454,2025-07-25T00:00:00Z,492,1,0,0,0
U/N Reef (21-454),21-454,2025-07-25T00:00:00Z,387,0,0,0,0
Spitfire Reefs (East) (16-012b),16-012b,2025-07-25T00:00:00Z,360,1,9,22,17
Spitfire Reefs (East) (16-012b),16-012b,2025-07-25T00:00:00Z,360,1,16,18,13
Spitfire Reefs (East) (16-012b),16-012b,2025-07-25T00:00:00Z,315,0,2,1,5
Spitfire Reefs (East) (16-012b),16-012b,2025-07-25T00:00:00Z,360,4,14,37,35
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-24T00:00:00Z,335,1,12,5,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-24T00:00:00Z,335,2,28,9,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-24T00:00:00Z,335,0,8,2,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-24T00:00:00Z,385,1,25,10,2
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,192,0,2,10,8
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,290,0,0,2,11
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,176,0,0,3,11
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,112,0,0,4,7
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,108,0,0,1,7
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,372,1,0,3,19
Llewellyn Reef (23-078),23-078,2025-07-24T00:00:00Z,160,0,0,1,11
U/N Reef (21-465),21-465,2025-07-24T00:00:00Z,519,0,0,0,3
U/N Reef (21-465),21-465,2025-07-24T00:00:00Z,536,0,0,4,4
U/N Reef (21-465),21-465,2025-07-24T00:00:00Z,523,0,0,0,2
Batt Reef (16-029),16-029,2025-07-24T00:00:00Z,350,6,14,11,10
Batt Reef (16-029),16-029,2025-07-24T00:00:00Z,350,5,38,16,13
Batt Reef (16-029),16-029,2025-07-24T00:00:00Z,350,2,10,12,13
Batt Reef (16-029),16-029,2025-07-24T00:00:00Z,350,3,26,11,8
Hoskyn Islands Reef (23-080),23-080,2025-07-23T00:00:00Z,583,5,7,3,0
U/N Reef (21-465),21-465,2025-07-23T00:00:00Z,225,0,0,1,0
U/N Reef (21-465),21-465,2025-07-23T00:00:00Z,275,0,0,0,0
U/N Reef (21-465),21-465,2025-07-23T00:00:00Z,490,0,0,0,1
U/N Reef (21-465),21-465,2025-07-23T00:00:00Z,212,0,1,4,5
U/N Reef (21-465),21-465,2025-07-23T00:00:00Z,184,0,0,1,2
Lady Musgrave Reef (23-082a),23-082a,2025-07-22T00:00:00Z,414,7,2,1,0
Lady Musgrave Reef (23-082a),23-082a,2025-07-22T00:00:00Z,438,12,6,12,3
Lady Musgrave Reef (23-082a),23-082a,2025-07-22T00:00:00Z,404,11,19,11,4
Lady Musgrave Reef (23-082a),23-082a,2025-07-22T00:00:00Z,497,6,1,0,0
U/N Reef (21-465),21-465,2025-07-22T00:00:00Z,304,0,0,0,1
U/N Reef (21-465),21-465,2025-07-22T00:00:00Z,236,0,0,0,1
U/N Reef (21-465),21-465,2025-07-22T00:00:00Z,255,0,0,0,0
Lady Musgrave Reef (23-082a),23-082a,2025-07-21T00:00:00Z,434,10,22,16,3
Lady Musgrave Reef (23-082a),23-082a,2025-07-21T00:00:00Z,346,4,5,4,1
Lady Musgrave Reef (23-082a),23-082a,2025-07-21T00:00:00Z,508,3,5,3,2
Lady Musgrave Reef (23-082a),23-082a,2025-07-21T00:00:00Z,72,4,2,1,0
Lady Musgrave Reef (23-082a),23-082a,2025-07-21T00:00:00Z,364,7,8,14,1
Heron Reef (23-052a),23-052a,2025-07-21T00:00:00Z,280,0,0,0,4
Heron Reef (23-052a),23-052a,2025-07-21T00:00:00Z,320,0,0,1,10
Heron Reef (23-052a),23-052a,2025-07-21T00:00:00Z,534,0,1,4,4
Wilson Island Reef (23-050),23-050,2025-07-20T00:00:00Z,351,0,0,1,2
Wilson Island Reef (23-050),23-050,2025-07-20T00:00:00Z,366,0,0,0,0
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,483,0,0,1,6
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,215,1,0,0,2
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,424,0,1,1,0
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,180,0,0,0,0
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,276,0,1,0,1
Heron Reef (23-052a),23-052a,2025-07-19T00:00:00Z,248,0,0,0,2
Heron Reef (23-052a),23-052a,2025-07-18T00:00:00Z,376,0,0,1,1
Heron Reef (23-052a),23-052a,2025-07-18T00:00:00Z,525,0,1,3,6
Heron Reef (23-052a),23-052a,2025-07-18T00:00:00Z,344,0,0,5,4
Heron Reef (23-052a),23-052a,2025-07-18T00:00:00Z,416,1,0,0,1
Heron Reef (23-052a),23-052a,2025-07-17T00:00:00Z,452,0,2,3,7
Heron Reef (23-052a),23-052a,2025-07-17T00:00:00Z,433,2,2,1,2
Heron Reef (23-052a),23-052a,2025-07-17T00:00:00Z,383,0,1,0,0
Heron Reef (23-052a),23-052a,2025-07-17T00:00:00Z,248,2,4,7,12
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-15T00:00:00Z,350,0,0,0,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-15T00:00:00Z,350,1,0,1,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-15T00:00:00Z,350,0,1,2,4
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-15T00:00:00Z,350,1,3,0,0
Batt Reef (16-029),16-029,2025-07-15T00:00:00Z,380,7,25,18,15
Batt Reef (16-029),16-029,2025-07-15T00:00:00Z,380,12,17,10,5
Batt Reef (16-029),16-029,2025-07-15T00:00:00Z,380,13,21,19,18
Batt Reef (16-029),16-029,2025-07-15T00:00:00Z,380,14,27,19,10
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-14T00:00:00Z,350,0,3,1,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-14T00:00:00Z,400,0,1,1,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-14T00:00:00Z,400,1,3,0,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-14T00:00:00Z,350,0,4,0,0
One Tree Island Reef (23-055a),23-055a,2025-07-14T00:00:00Z,49,0,0,0,0
Mackay Reef (16-015),16-015,2025-07-14T00:00:00Z,380,3,2,6,9
Mackay Reef (16-015),16-015,2025-07-14T00:00:00Z,380,5,11,15,7
Mackay Reef (16-015),16-015,2025-07-14T00:00:00Z,380,4,13,10,14
Mackay Reef (16-015),16-015,2025-07-14T00:00:00Z,380,0,5,8,5
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-13T00:00:00Z,400,0,7,0,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-13T00:00:00Z,400,1,6,1,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-13T00:00:00Z,400,0,4,2,1
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-13T00:00:00Z,400,0,6,1,0
Heron Reef (23-052a),23-052a,2025-07-13T00:00:00Z,405,0,1,0,0
Heron Reef (23-052a),23-052a,2025-07-13T00:00:00Z,180,0,0,1,0
Heron Reef (23-052a),23-052a,2025-07-13T00:00:00Z,240,0,0,0,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-12T00:00:00Z,385,3,25,13,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-12T00:00:00Z,385,0,23,16,0
One Tree Island Reef (23-055a),23-055a,2025-07-12T00:00:00Z,400,0,0,5,7
One Tree Island Reef (23-055a),23-055a,2025-07-12T00:00:00Z,390,0,4,11,23
One Tree Island Reef (23-055a),23-055a,2025-07-12T00:00:00Z,322,0,1,4,13
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-11T00:00:00Z,280,0,10,8,5
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-11T00:00:00Z,400,3,33,5,0
(Big) Broadhurst Reef (No 1) (18-100a),18-100a,2025-07-11T00:00:00Z,400,6,20,3,0
One Tree Island Reef (23-055a),23-055a,2025-07-11T00:00:00Z,398,0,0,12,68
One Tree Island Reef (23-055a),23-055a,2025-07-11T00:00:00Z,366,0,0,2,0
Hopkinson Reef (18-073),18-073,2025-07-10T00:00:00Z,380,1,1,2,4
Hopkinson Reef (18-073),18-073,2025-07-10T00:00:00Z,380,3,4,9,34
Hopkinson Reef (18-073),18-073,2025-07-10T00:00:00Z,380,2,0,1,10
Hopkinson Reef (18-073),18-073,2025-07-10T00:00:00Z,380,2,6,8,15
Lamont Reef (23-076),23-076,2025-07-10T00:00:00Z,448,1,3,3,6
Lamont Reef (23-076),23-076,2025-07-10T00:00:00Z,372,2,1,2,6
Lamont Reef (23-076),23-076,2025-07-10T00:00:00Z,488,0,8,5,16
Lamont Reef (23-076),23-076,2025-07-10T00:00:00Z,320,1,3,1,0
Helsdon Reef (14-135),14-135,2025-07-10T00:00:00Z,430,2,5,7,6
Helsdon Reef (14-135),14-135,2025-07-10T00:00:00Z,435,3,6,13,17
Helsdon Reef (14-135),14-135,2025-07-10T00:00:00Z,435,2,8,14,12
Helsdon Reef (14-135),14-135,2025-07-10T00:00:00Z,430,1,8,16,10
Barnett Patches (18-019),18-019,2025-07-09T00:00:00Z,350,3,0,0,0
Barnett Patches (18-019),18-019,2025-07-09T00:00:00Z,350,0,2,0,0
Barnett Patches (18-019),18-019,2025-07-09T00:00:00Z,350,1,1,0,0
Barnett Patches (18-019),18-019,2025-07-09T00:00:00Z,350,1,2,0,0
Lamont Reef (23-076),23-076,2025-07-09T00:00:00Z,400,4,7,6,7
Lamont Reef (23-076),23-076,2025-07-09T00:00:00Z,20,0,0,1,0
Lamont Reef (23-076),23-076,2025-07-09T00:00:00Z,460,3,6,11,12
Helsdon Reef (14-135),14-135,2025-07-09T00:00:00Z,380,1,7,8,17
Helsdon Reef (14-135),14-135,2025-07-09T00:00:00Z,380,1,9,13,8
Helsdon Reef (14-135),14-135,2025-07-09T00:00:00Z,400,2,7,8,7
Helsdon Reef (14-135),14-135,2025-07-09T00:00:00Z,400,1,4,7,10
Barnett Patches (18-019),18-019,2025-07-08T00:00:00Z,380,3,1,0,0
Barnett Patches (18-019),18-019,2025-07-08T00:00:00Z,380,0,1,0,0
Barnett Patches (18-019),18-019,2025-07-08T00:00:00Z,380,1,1,0,0
Barnett Patches (18-019),18-019,2025-07-08T00:00:00Z,380,5,1,0,0
Heron Reef (23-052a),23-052a,2025-07-08T00:00:00Z,25,0,0,0,0
Heron Reef (23-052a),23-052a,2025-07-08T00:00:00Z,340,0,0,0,5
Sykes Reef (23-054),23-054,2025-07-08T00:00:00Z,420,0,1,0,17
Sykes Reef (23-054),23-054,2025-07-08T00:00:00Z,334,1,0,0,1
Sykes Reef (23-054),23-054,2025-07-08T00:00:00Z,400,0,1,2,6
Barnett Patches (18-019),18-019,2025-07-07T00:00:00Z,380,0,0,0,0
Barnett Patches (18-019),18-019,2025-07-07T00:00:00Z,300,0,0,0,1
Barnett Patches (18-019),18-019,2025-07-07T00:00:00Z,250,0,0,0,0
Barnett Patches (18-019),18-019,2025-07-07T00:00:00Z,380,3,0,0,0
Sykes Reef (23-054),23-054,2025-07-07T00:00:00Z,448,0,0,0,3
Heron Reef (23-052a),23-052a,2025-07-06T00:00:00Z,272,0,2,1,6
Heron Reef (23-052a),23-052a,2025-07-06T00:00:00Z,249,0,0,1,1
Heron Reef (23-052a),23-052a,2025-07-06T00:00:00Z,442,0,5,15,25
Heron Reef (23-052a),23-052a,2025-07-06T00:00:00Z,250,1,2,0,0
Heron Reef (23-052a),23-052a,2025-07-06T00:00:00Z,425,2,1,2,18
Adelaide Reef (17-042),17-042,2025-07-05T00:00:00Z,400,1,1,0,0
Adelaide Reef (17-042),17-042,2025-07-05T00:00:00Z,400,0,1,0,0
Heron Reef (23-052a),23-052a,2025-07-05T00:00:00Z,476,3,3,6,7
Heron Reef (23-052a),23-052a,2025-07-05T00:00:00Z,215,0,0,0,0
Heron Reef (23-052a),23-052a,2025-07-05T00:00:00Z,513,0,0,0,1
Heron Reef (23-052a),23-052a,2025-07-05T00:00:00Z,415,2,3,5,4
Irene Reef (15-084),15-084,2025-07-05T00:00:00Z,430,15,19,25,5
Irene Reef (15-084),15-084,2025-07-05T00:00:00Z,430,8,8,14,1
Irene Reef (15-084),15-084,2025-07-05T00:00:00Z,430,11,9,14,2
Irene Reef (15-084),15-084,2025-07-05T00:00:00Z,430,12,37,47,24
U/N Reef (16-054f),16-054f,2025-07-04T00:00:00Z,350,11,8,2,0
U/N Reef (16-054f),16-054f,2025-07-04T00:00:00Z,350,1,0,0,0
U/N Reef (16-054f),16-054f,2025-07-04T00:00:00Z,350,4,3,0,0
U/N Reef (16-054f),16-054f,2025-07-04T00:00:00Z,350,11,11,4,0
Irene Reef (15-084),15-084,2025-07-04T00:00:00Z,380,3,9,17,13
Irene Reef (15-084),15-084,2025-07-04T00:00:00Z,380,2,8,8,8
Irene Reef (15-084),15-084,2025-07-04T00:00:00Z,380,1,4,7,5
Irene Reef (15-084),15-084,2025-07-04T00:00:00Z,335,2,5,18,5
Briggs Reef (16-074),16-074,2025-07-03T00:00:00Z,450,7,7,4,0
Briggs Reef (16-074),16-074,2025-07-03T00:00:00Z,450,1,14,10,2
Briggs Reef (16-074),16-074,2025-07-03T00:00:00Z,450,1,14,6,6
Briggs Reef (16-074),16-074,2025-07-03T00:00:00Z,450,4,24,21,7
Batt Reef (16-029),16-029,2025-07-03T00:00:00Z,450,5,14,13,6
Batt Reef (16-029),16-029,2025-07-03T00:00:00Z,450,1,7,2,1
Batt Reef (16-029),16-029,2025-07-03T00:00:00Z,450,3,5,6,2
Batt Reef (16-029),16-029,2025-07-03T00:00:00Z,450,0,5,1,2
Little Fitzroy Island Reef (16-055),16-055,2025-06-20T00:00:00Z,200,1,2,1,0
Fitzroy Island Reef (No 1) (16-054a),16-054a,2025-06-20T00:00:00Z,200,2,0,0,0
Fitzroy Island Reef (No 1) (16-054a),16-054a,2025-06-20T00:00:00Z,200,1,0,0,0
Little Fitzroy Island Reef (16-055),16-055,2025-06-20T00:00:00Z,200,6,1,0,0
Michaelmas Reef (16-060),16-060,2025-06-18T00:00:00Z,400,4,17,4,1
Michaelmas Reef (16-060),16-060,2025-06-18T00:00:00Z,400,6,13,10,5
Michaelmas Reef (16-060),16-060,2025-06-18T00:00:00Z,400,0,0,1,1
Potter Reef (No 1) (17-059a),17-059a,2025-06-17T00:00:00Z,400,0,0,2,1
Potter Reef (No 1) (17-059a),17-059a,2025-06-17T00:00:00Z,400,1,2,0,0
Potter Reef (No 1) (17-059a),17-059a,2025-06-17T00:00:00Z,400,2,3,5,4
Potter Reef (No 1) (17-059a),17-059a,2025-06-17T00:00:00Z,400,0,0,0,0
Michaelmas Reef (16-060),16-060,2025-06-17T00:00:00Z,40,0,0,0,0
Michaelmas Reef (16-060),16-060,2025-06-17T00:00:00Z,48,0,4,2,1
Potter Reef (No 1) (17-059a),17-059a,2025-06-16T00:00:00Z,400,0,3,0,0
Potter Reef (No 1) (17-059a),17-059a,2025-06-16T00:00:00Z,400,1,5,0,0
Batt Reef (16-029),16-029,2025-06-16T00:00:00Z,400,1,4,9,7
Batt Reef (16-029),16-029,2025-06-16T00:00:00Z,400,1,8,7,0
Hopkinson Reef (18-073),18-073,2025-06-15T00:00:00Z,400,1,14,4,3
Hopkinson Reef (18-073),18-073,2025-06-15T00:00:00Z,400,0,3,0,3
